0,-0.25446325,0.0895,0.002,1,1
0.05,-0.25411325,0.0895,0.012,1,1
0.1,-0.25327575,0.0895,0.0215,1,1
0.15,-0.25205075,0.0895,0.0275,1,1
0.2,-0.25058825,0.087,0.031,1,1
0.25,-0.24893825,0.087,0.035,1,1
0.3,-0.24708825,0.0825,0.039,1,1
0.35,-0.24507575,0.0825,0.0415,1,1
0.4,-0.24295075,0.0775,0.0435,1,1
0.45,-0.24076325,0.0775,0.044,1,1
0.5,-0.23843825,0.072,0.049,1,1
0.55,-0.23593825,0.072,0.051,1,1
0.6,-0.23341325,0.066,0.05,1,1
0.65,-0.23078825,0.066,0.055,1,1
0.7,-0.22798825,0.0605,0.057,1,1
0.75,-0.22507575,0.0605,0.0595,1,1
0.8,-0.22203825,0.0545,0.062,1,1
0.85,-0.21890075,0.0545,0.0635,1,1
0.9,-0.21566325,0.0485,0.066,1,1
0.95,-0.21231325,0.0485,0.068,1,1
1,-0.20887575,0.0425,0.0695,1,1
1.05,-0.20533825,0.0425,0.072,1,1
1.1,-0.20170075,0.0365,0.0735,1,1
1.15,-0.19796325,0.0365,0.076,1,1
1.2,-0.19411325,0.0305,0.078,1,1
1.25,-0.19015075,0.0305,0.0805,1,1
1.3,-0.18605075,0.0245,0.0835,1,1
1.35,-0.18186325,0.0245,0.084,1,1
1.4,-0.17761325,0.0185,0.086,1,1
1.45,-0.17320075,0.0185,0.0905,1,1
1.5,-0.16862575,0.013,0.0925,1,1
1.55,-0.16393825,0.013,0.095,1,1
1.6,-0.15911325,0.007,0.098,1,1
1.65,-0.15412575,0.007,0.1015,1,1
1.7,-0.14900075,0.0015,0.1035,1,1
1.75,-0.14373825,0.0015,0.107,1,1
1.8,-0.13826325,-0.0035,0.112,1,1
1.85,-0.13257575,-0.0035,0.1155,1,1
1.9,-0.12666325,-0.0085,0.121,1,1
1.95,-0.12058825,-0.0085,0.122,1,1
2,-0.11438825,-0.014,0.126,1,1
2.05,-0.10793825,-0.014,0.132,1,1
2.1,-0.10127575,-0.019,0.1345,1,1
2.15,-0.09447575,-0.019,0.1375,1,1
2.2,-0.08748825,-0.024,0.142,1,1
2.25,-0.08028825,-0.024,0.146,1,1
2.3,-0.07283825,-0.029,0.152,1,1
2.35,-0.06513825,-0.029,0.156,1,1
2.4,-0.05717575,-0.0335,0.1625,1,1
2.45,-0.04888825,-0.0335,0.169,1,1
2.5,-0.04033825,-0.038,0.173,1,1
2.55,-0.03157575,-0.038,0.1775,1,1
2.6,-0.02253825,-0.042,0.184,1,1
2.65,-0.01308825,-0.042,0.194,1,1
2.7,-0.00322575,-0.0465,0.2005,1,1
2.75,0.00694925,-0.0465,0.2065,1,1
2.8,0.01742425,-0.0505,0.2125,1,1
2.85,0.02819925,-0.0505,0.2185,1,1
2.9,0.03923675,-0.0545,0.223,1,1
2.95,0.05052425,-0.0545,0.2285,1,1
3,0.06209925,-0.059,0.2345,1,1
3.05,0.07391175,-0.059,0.238,1,1
3.1,0.08591175,-0.063,0.242,1,1
3.15,0.09806175,-0.063,0.244,1,1
3.2,0.11017425,-0.068,0.2405,1,1
3.25,0.12142425,-0.068,0.2095,1,1
3.3,0.13118675,-0.073,0.181,1,1
3.35,0.13957425,-0.073,0.1545,1,1
3.4,0.14689925,-0.0775,0.1385,1,1
3.45,0.15323675,-0.0775,0.115,1,1
3.5,0.15843675,-0.081,0.093,1,1
3.55,0.16258675,-0.081,0.073,1,1
3.6,0.16576175,-0.0835,0.054,1,1
3.65,0.16796175,-0.0835,0.034,1,1
3.7,0.16923675,-0.085,0.017,1,1
3.75,0.16967425,-0.085,0.0005,1,1
3.8,0.16944925,-0.086,-0.0095,1,1
3.85,0.16876175,-0.086,-0.018,1,1
3.9,0.16771175,-0.085,-0.024,1,1
3.95,0.16637425,-0.085,-0.0295,1,1
4,0.16481175,-0.0815,-0.033,1,1
4.05,0.16307425,-0.0815,-0.0365,1,1
4.1,0.16114925,-0.0765,-0.0405,1,1
4.15,0.15906175,-0.0765,-0.043,1,1
4.2,0.15684925,-0.0715,-0.0455,1,1
4.25,0.15453675,-0.0715,-0.047,1,1
4.3,0.15211175,-0.066,-0.05,1,1
4.35,0.14956175,-0.066,-0.052,1,1
4.4,0.14693675,-0.06,-0.053,1,1
4.45,0.14423675,-0.06,-0.055,1,1
4.5,0.14141175,-0.054,-0.058,1,1
4.55,0.13848675,-0.054,-0.059,1,1
4.6,0.13549925,-0.0485,-0.0605,1,1
4.65,0.13242425,-0.0485,-0.0625,1,1
4.7,0.12921175,-0.0425,-0.066,1,1
4.75,0.12589925,-0.0425,-0.0665,1,1
4.8,0.12249925,-0.0365,-0.0695,1,1
4.85,0.11899925,-0.0365,-0.0705,1,1
4.9,0.11543675,-0.031,-0.072,1,1
4.95,0.11174925,-0.031,-0.0755,1,1
5,0.10792425,-0.025,-0.0775,1,1
5.05,0.10401175,-0.025,-0.079,1,1
5.1,0.10004925,-0.019,-0.0795,1,1
5.15,0.09598675,-0.019,-0.083,1,1
5.2,0.09177425,-0.0135,-0.0855,1,1
5.25,0.08743675,-0.0135,-0.088,1,1
5.3,0.08294925,-0.008,-0.0915,1,1
5.35,0.07827425,-0.008,-0.0955,1,1
5.4,0.07341175,-0.0025,-0.099,1,1
5.45,0.06839925,-0.0025,-0.1015,1,1
5.5,0.06326175,0.0025,-0.104,1,1
5.55,0.05797425,0.0025,-0.1075,1,1
5.6,0.05249925,0.008,-0.1115,1,1
5.65,0.04681175,0.008,-0.116,1,1
5.7,0.04091175,0.013,-0.12,1,1
5.75,0.03482425,0.013,-0.1235,1,1
5.8,0.02854925,0.018,-0.1275,1,1
5.85,0.02203675,0.018,-0.133,1,1
5.9,0.01527425,0.0235,-0.1375,1,1
5.95,0.00828675,0.0235,-0.142,1,1
6,0.00104925,0.0285,-0.1475,1,1
6.051,-0.006588,0.0285,-0.152,1,1
6.101,-0.0143255,0.033,-0.1575,1,1
6.151,-0.0223255,0.033,-0.1625,1,1
6.201,-0.0305755,0.038,-0.1675,1,1
6.251,-0.039088,0.038,-0.173,1,1
6.3,-0.0475895,0.0425,-0.174,1,1
6.351,-0.0566675,0.0425,-0.182,1,1
6.4,-0.065708,0.047,-0.187,1,1
6.451,-0.0753725,0.047,-0.192,1,1
6.501,-0.0851475,0.051,-0.199,1,1
6.551,-0.0951975,0.051,-0.203,1,1
6.601,-0.1055225,0.055,-0.21,1,1
6.651,-0.11621,0.055,-0.2175,1,1
6.7,-0.12702675,0.059,-0.224,1,1
6.751,-0.13862925,0.059,-0.231,1,1
6.8,-0.15011975,0.0635,-0.238,1,1
6.851,-0.16238525,0.0635,-0.243,1,1
6.901,-0.17466025,0.068,-0.248,1,1
6.951,-0.18662275,0.068,-0.2305,1,1
7,-0.19710875,0.0735,-0.1975,1,1
7.051,-0.20651825,0.0735,-0.1715,1,1
7.1,-0.2141745,0.0785,-0.141,1,1
7.151,-0.2207025,0.0785,-0.115,1,1
7.2,-0.225774,0.0825,-0.092,1,1
7.251,-0.22994325,0.0825,-0.0715,1,1
7.3,-0.2329935,0.085,-0.053,1,1
7.351,-0.23545425,0.085,-0.0435,1,1
7.4,-0.2371815,0.087,-0.027,1,1
7.451,-0.23813775,0.087,-0.0105,1,1
